,dist_from_root,length,project,leafnode,n_conns
0,0.0,0.0041154736911080654,daf-2 dauer,10608773,0
1,0.020486059966642402,0.009520578527168835,daf-2 dauer,15137826,0
2,0.0458550989176457,0.00816073903482882,daf-2 dauer,10609190,0
3,0.11455573671160245,0.008923304513786461,daf-2 dauer,10608772,0
4,0.16275532349398364,0.10420920643780526,N2 dauer (Stigloher2),8980288,2
5,0.18772762512536978,0.021042131817172335,daf-2 dauer,10609188,0
6,0.20996378285770229,0.028553236967734045,daf-2 dauer,10608770,2
7,0.21628211043551124,0.017327144111992234,N2 dauer (Stigloher2),8781912,1
8,0.21971747762757893,0.06450858574761617,L3,7077786,3
9,0.22446136938024308,0.11067041026672032,N2 dauer (Stigloher2),8758061,1
10,0.22634736700778835,0.04697214323704025,TEM adult,8184467,1
11,0.22922215425825113,0.027606535237903025,N2 dauer (Stigloher3),9600102,0
12,0.23491823545339321,0.024958377203117027,L3,7111357,1
13,0.25247836086435965,0.03251073469337317,L1 16hr,4423342,3
14,0.2573530821889869,0.04937740494763915,N2 dauer (Stigloher3),9596719,0
15,0.2613145729176804,0.12236309176126696,L1 16hr,7654122,5
16,0.2669729121439064,0.03716954561626399,L1 16hr,4423154,0
17,0.2700469950308497,0.02829717648730186,L1 16hr,4478653,4
18,0.2740452928211787,0.028669016517246487,daf-2 dauer,11260674,1
19,0.27857792479990523,0.06051587252502372,L1 8hr,6338293,0
20,0.2799274317774449,0.06694121619000298,L1 0hr,6693744,0
21,0.27999283763496907,0.0499799542518916,N2 dauer (Stigloher3),9202284,0
22,0.28220982816601914,0.1423044967988173,daf-2 dauer,10609165,15
23,0.28970389547696435,0.024240401891481533,L3,7111351,2
24,0.29379368303660636,0.04615156446070181,L1 8hr,6374795,2
25,0.297984429677621,0.045772953072889186,L1 5hr,9577891,0
26,0.30686767137523,0.009198106811260785,daf-2 dauer,10608762,0
27,0.31406114309308847,0.03173178205651058,N2 dauer (Stigloher3),16681677,0
28,0.3151604396915219,0.022130531161863757,SEM adult,8402576,1
29,0.32437036709581035,0.0458489599603387,TEM adult,8224101,4
30,0.32915754985546775,0.08217773111057475,SEM adult,8316061,5
31,0.34027285616059366,0.03488814860628017,L2,4878317,2
32,0.34154865988750904,0.05477147961721389,SEM adult,8402618,0
33,0.3488990586887419,0.032610443247131075,SEM adult,8402663,4
34,0.34934036627909143,0.031183563322917985,daf-2 dauer,10608759,1
35,0.3507673284075412,0.05899629653416315,L3,7111345,0
36,0.35436106735779305,0.047866866208659785,daf-2 dauer,10608749,9
37,0.3700416939981895,0.06185181156809872,SEM adult,8316093,9
38,0.3955103714166674,0.030839249455082082,L1 5hr,9577887,0
39,0.40161872465976933,0.031152557319633286,L1 16hr,4478643,1
40,0.4043325448642499,0.10679553525941336,TEM adult,8224386,5
41,0.41506787939936657,0.00864372885652465,daf-2 dauer,10608741,0
42,0.4288678983177205,0.03338699051775054,L2,4805602,0
43,0.43595268182996466,0.07384779081212914,L2,4878705,6
44,0.4609317385738171,0.023536861623694127,N2 dauer (Stigloher2),8781855,0
45,0.474195138366634,0.07836418373758568,L1 16hr,4478528,7
46,0.49793133567228853,0.156361015413741,N2 dauer (Stigloher2),9002157,8
47,0.5408413541183001,0.006793805727500074,N2 dauer (Stigloher2),8762143,0
48,0.5557475496522215,0.04417285627839592,N2 dauer (Stigloher2),8762191,3
49,0.5637993775552399,0.018567368433922354,SEM adult,8403323,0
50,0.5678460504202926,0.13422308929857382,L3,7077653,16
51,0.5747982286963007,0.07283318122811641,L1 16hr,4423222,6
52,0.5779481272045224,0.01850815247760949,daf-2 dauer,10609149,0
53,0.5842705348309708,0.12024011047117332,L1 0hr,6719561,4
54,0.5916509028487769,0.056610208649602554,SEM adult,8403314,7
55,0.5950538023103925,0.10686460220659784,L1 8hr,6342693,6
56,0.5977809477974262,0.09799261859274132,L1 8hr,6338277,2
57,0.6052297088932433,0.15511548238053197,N2 dauer (Stigloher3),9586684,31
58,0.6070710983626166,0.10612670049013387,TEM adult,8184811,5
59,0.6173308006157984,0.05446480031068439,daf-2 dauer,10608620,4
60,0.6179696962194677,0.024130084651142372,SEM adult,8403280,0
61,0.6264172896612242,0.06915485757369827,N2 dauer (Stigloher3),9499863,0
62,0.6267291011683532,0.019782596153172814,SEM adult,8403261,2
63,0.6273110192423369,0.0709131800636731,L1 5hr,9577878,1
