Unnamed: 0,connector_id,length,dist_from_root,neuron,project,type,inputs,outputs
0,9599704,0.0,0.1576854724640243,ADAL,156,1,PVPL,['ADAL']
1,9599157,0.0123783676758844,0.7857919390407481,ADAL,156,1,CEPDL,"['ADAL', 'RICL']"
2,9598886,0.0169226384447717,0.3531741995402895,ADAL,156,1,AVHR,"['ADAL', 'SIAVL', 'DVA']"
3,9598404,0.0,0.6244401375890909,ADAL,156,1,ASHL,"['ADAL', 'AVAL']"
4,9598349,0.0,0.1919295480658342,ADAL,156,1,AQR,"['FLPL', 'ADAL']"
5,9598230,0.0152750456692303,0.6052297088932433,ADAL,156,1,ALML,['ADAL']
6,9597737,0.0566792543635037,0.2952030932316316,ADAL,156,1,AIAL,"['ADAL', 'AIBL']"
7,9597728,0.1409649558086247,0.6052297088932433,ADAL,156,1,AIAL,"['ADAL', 'AIBL']"
8,9597539,0.0631955633180804,0.6052297088932433,ADAL,156,1,RIFL,"['ADAL', 'ASHL']"
9,9597535,0.0069031656672522,0.3531741995402895,ADAL,156,1,RIFL,"['AVHR', 'ADAL']"
10,9597514,0.0,0.29150306904821,ADAL,156,1,RIFL,['ADAL']
11,9597507,0.0,0.3121453296616282,ADAL,156,1,RIFL,"['ASHL', 'ADAL']"
12,9597500,0.0,0.3234603999598793,ADAL,156,1,RIFL,"['RIML', 'ADAL']"
13,9597496,0.0907670435696779,0.6052297088932433,ADAL,156,1,RIFL,['ADAL']
14,9596737,0.0,0.2569396193915376,ADAL,156,0,ADAL,['RIML']
15,9596733,0.0223270169056414,0.6052297088932433,ADAL,156,0,ADAL,"['AVDR', 'AVAL', 'AVBL']"
16,9596720,0.0266940967365636,0.6052297088932433,ADAL,156,0,ADAL,"['BDUL', 'ALML']"
17,9596712,0.0,0.2988938423915342,ADAL,156,0,ADAL,"['AVBL', 'RIML']"
18,9596708,0.0,0.4424099587018693,ADAL,156,0,ADAL,"['RIML', 'AVAR']"
