,dist_from_root,length,project,leafnode,n_conns
0,0.12644484215140528,0.04378855883091246,daf-2 dauer,10589081.0,2
1,0.22691690820492086,0.3200989046349322,daf-2 dauer,10589071.0,17
2,0.2294407780091443,0.04215353816306128,L3,7059849.0,0
3,0.24911609112028807,0.011731663534504009,daf-2 dauer,10587760.0,0
4,0.3341218694851655,0.004010882921165576,daf-2 dauer,10587909.0,0
5,0.36922406494938415,0.004694863678186127,N2 dauer (Stigloher3),9601055.0,0
6,0.388035502071916,0.02147382677987597,N2 dauer (Stigloher2),8715917.0,0
7,0.43641329037689086,0.01127767949750244,N2 dauer (Stigloher2),9188476.0,0
8,0.5444893166859519,0.014501277418131188,daf-2 dauer,10589018.0,0
9,0.5946614083952769,0.14082273317159785,N2 dauer (Stigloher3),9529386.0,2
10,0.6105152935511202,0.07563186051729193,SEM adult,8387351.0,4
11,0.6299919664773793,0.21747370983290354,daf-2 dauer,10587838.0,13
12,0.6429101077654307,0.11800061513476114,N2 dauer (Stigloher3),9593425.0,0
13,0.6461104403183837,0.04479971870972005,N2 dauer (Stigloher3),16674825.0,0
14,0.6965362919805644,0.21929135273823674,daf-2 dauer,10589017.0,13
15,0.7077712537527407,0.20074643913163917,N2 dauer (Stigloher2),8716015.0,1
16,0.720332956218392,0.04349278656447122,N2 dauer (Stigloher3),16674992.0,0
17,0.7336949942826178,0.2616800920584331,N2 dauer (Stigloher2),8980633.0,1
18,0.7555531213156422,0.06511117736280987,N2 dauer (Stigloher3),9515986.0,0
19,0.7647396019751487,0.007497964737744284,N2 dauer (Stigloher3),9515989.0,0
20,0.7779404025586731,0.080643689570811,N2 dauer (Stigloher3),16674947.0,0
21,0.7793518164122627,0.04031486688504347,daf-2 dauer,10587908.0,0
22,0.7865474458437915,0.17227966152092847,daf-2 dauer,10587875.0,7
23,0.8066202751609058,0.15914723727414157,L1 8hr,6325326.0,0
24,0.8122709872552601,0.12577577432024642,L1 8hr,6371354.0,1
25,0.8233377807937019,0.15120880353273686,L1 16hr,4317537.0,9
26,0.8239735694039726,0.07038461111849607,L3,7059971.0,2
27,0.8297029134787425,0.06345930184038429,TEM adult,8156847.0,1
28,0.835608521175242,0.11479603947210454,L3,7059997.0,1
29,0.8492742777189726,0.03800294114756584,L1 16hr,4361206.0,2
30,0.8510223910260141,0.02286206861310542,daf-2 dauer,10588976.0,0
31,0.8528543208497892,0.09496399755544559,SEM adult,8387492.0,0
32,0.85456195207089,0.0670839270458794,SEM adult,8322259.0,0
33,0.8694609469876662,0.03815369780635011,L3,7060007.0,0
34,0.8780385472548993,0.10270396267159479,N2 dauer (Stigloher2),9008427.0,0
35,0.8808229965649772,0.10385790647912214,L2,4844586.0,0
36,0.8815752275633042,0.07568636705082833,SEM adult,8322277.0,1
37,0.8830345028869718,0.045896366835800666,L2,4948542.0,0
38,0.883936696259365,0.0904751460031913,L3,7184216.0,0
39,0.8887129629181914,0.06559808612783667,N2 dauer (Stigloher2),8715982.0,0
40,0.8933818863809163,0.04415411888208182,L1 8hr,6325359.0,0
41,0.8957171076879923,0.02612310036274413,N2 dauer (Stigloher3),9515999.0,0
42,0.9007423621797082,0.06411419329126336,L2,5032866.0,1
43,0.9104354834015113,0.0729847319783118,N2 dauer (Stigloher2),8552823.0,0
44,0.9380118091566961,0.054820158104904086,L1 8hr,6371382.0,0
45,0.9389332361798447,0.023266589136312698,daf-2 dauer,10588967.0,0
46,0.9470148524290756,0.02493139490085774,daf-2 dauer,10587907.0,1
